stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
0000000000000000004d,0000000000000000003w,0000000000000000005t,000000000000000000fx,192,840,00000000000000000002,http://www.crtm.es,0,0000000000000000003k,00000000000000000001,0
0000000000000000000d,0000000000000000003o,000000000000000000at,00000000000000000063,965,651,00000000000000000004,http://www.crtm.es,1,00000000000000000059,00000000000000000001,1
000000000000000000lb,00000000000000000019,0000000000000000000o,00000000000000000027,883,782,00000000000000000003,http://www.crtm.es,2,0000000000000000006k,00000000000000000001,2
00000000000000000066,0000000000000000004h,000000000000000000hc,00000000000000000010,769,152,00000000000000000001,http://www.crtm.es,0,0000000000000000002a,00000000000000000001,0
000000000000000000js,00000000000000000046,00000000000000000028,0000000000000000003c,832,925,00000000000000000002,http://www.crtm.es,1,00000000000000000036,00000000000000000001,1
00000000000000000024,00000000000000000013,0000000000000000001q,0000000000000000002l,452,843,00000000000000000004,http://www.crtm.es,2,0000000000000000000l,00000000000000000001,2
000000000000000000f9,00000000000000000005,000000000000000000gr,000000000000000000b4,662,729,00000000000000000003,http://www.crtm.es,0,0000000000000000001y,00000000000000000001,0
000000000000000000sc,0000000000000000003m,000000000000000000f3,0000000000000000008m,68,792,00000000000000000001,http://www.crtm.es,1,0000000000000000001u,00000000000000000001,1
0000000000000000003u,0000000000000000002p,000000000000000000hy,0000000000000000005n,768,412,00000000000000000002,http://www.crtm.es,2,00000000000000000064,00000000000000000001,2
00000000000000000016,0000000000000000006j,000000000000000000i4,0000000000000000006h,806,622,00000000000000000004,http://www.crtm.es,0,0000000000000000006g,00000000000000000001,0
000000000000000000uw,0000000000000000001k,0000000000000000009f,00000000000000000004,785,28,00000000000000000003,http://www.crtm.es,1,0000000000000000005o,00000000000000000001,1
000000000000000000mr,00000000000000000076,0000000000000000003d,0000000000000000002w,239,728,00000000000000000001,http://www.crtm.es,2,00000000000000000023,00000000000000000001,2
000000000000000000qo,0000000000000000004i,0000000000000000003b,000000000000000000gt,169,766,00000000000000000002,http://www.crtm.es,0,0000000000000000001t,00000000000000000001,0
000000000000000000xn,0000000000000000004w,0000000000000000001v,000000000000000000gj,367,745,00000000000000000004,http://www.crtm.es,1,00000000000000000048,00000000000000000001,1
00000000000000000011,0000000000000000000i,0000000000000000002h,0000000000000000009b,470,199,00000000000000000003,http://www.crtm.es,2,0000000000000000000s,00000000000000000001,2
00000000000000000096,0000000000000000001o,00000000000000000088,000000000000000000cc,121,129,00000000000000000001,http://www.crtm.es,0,0000000000000000005j,00000000000000000001,0
000000000000000000k9,0000000000000000005k,000000000000000000hl,000000000000000000cd,128,327,00000000000000000002,http://www.crtm.es,1,0000000000000000003l,00000000000000000001,1
0000000000000000006v,0000000000000000004b,0000000000000000008q,000000000000000000d3,310,430,00000000000000000004,http://www.crtm.es,2,00000000000000000029,00000000000000000001,2
000000000000000000az,00000000000000000002,0000000000000000002k,0000000000000000003u,940,81,00000000000000000003,http://www.crtm.es,0,0000000000000000002g,00000000000000000001,0
000000000000000000rl,0000000000000000001g,000000000000000000ae,000000000000000000fl,233,88,00000000000000000001,http://www.crtm.es,1,0000000000000000005d,00000000000000000001,1
0000000000000000004q,00000000000000000066,000000000000000000hv,000000000000000000cs,347,270,00000000000000000002,http://www.crtm.es,2,00000000000000000009,00000000000000000001,2
0000000000000000000n,0000000000000000001x,000000000000000000fy,00000000000000000058,959,900,00000000000000000004,http://www.crtm.es,0,0000000000000000006i,00000000000000000001,0
00000000000000000007,0000000000000000006e,000000000000000000fs,00000000000000000053,727,193,00000000000000000003,http://www.crtm.es,1,0000000000000000000u,00000000000000000001,1
000000000000000000bh,0000000000000000002m,000000000000000000hu,000000000000000000c0,749,307,00000000000000000001,http://www.crtm.es,2,0000000000000000002s,00000000000000000001,2
000000000000000000c6,00000000000000000060,000000000000000000f8,0000000000000000003p,312,919,00000000000000000002,http://www.crtm.es,0,00000000000000000001,00000000000000000001,0
000000000000000000dy,00000000000000000042,0000000000000000003e,000000000000000000bz,49,687,00000000000000000004,http://www.crtm.es,1,0000000000000000000q,00000000000000000001,1
0000000000000000004g,0000000000000000005t,00000000000000000041,0000000000000000002z,274,709,00000000000000000003,http://www.crtm.es,2,00000000000000000033,00000000000000000001,2
000000000000000000bs,0000000000000000000o,00000000000000000043,00000000000000000084,70,272,00000000000000000001,http://www.crtm.es,0,00000000000000000037,00000000000000000001,0
000000000000000000ec,00000000000000000028,000000000000000000dm,000000000000000000ep,820,9,00000000000000000002,http://www.crtm.es,1,0000000000000000001b,00000000000000000001,1
000000000000000000br,0000000000000000001q,000000000000000000hk,000000000000000000bm,140,234,00000000000000000004,http://www.crtm.es,2,0000000000000000005x,00000000000000000001,2
000000000000000000lk,0000000000000000003d,00000000000000000080,0000000000000000001c,622,30,00000000000000000003,http://www.crtm.es,0,0000000000000000004s,00000000000000000001,0
000000000000000000m6,0000000000000000003b,000000000000000000bt,0000000000000000006n,971,780,00000000000000000001,http://www.crtm.es,1,0000000000000000006l,00000000000000000001,1
0000000000000000001j,0000000000000000001v,0000000000000000004t,0000000000000000004g,789,100,00000000000000000002,http://www.crtm.es,2,00000000000000000030,00000000000000000001,2
000000000000000000uy,0000000000000000002h,000000000000000000cu,0000000000000000003g,343,582,00000000000000000004,http://www.crtm.es,0,0000000000000000005b,00000000000000000001,0
000000000000000000ue,0000000000000000002k,000000000000000000er,0000000000000000005h,855,931,00000000000000000003,http://www.crtm.es,1,00000000000000000021,00000000000000000001,1
000000000000000000l5,0000000000000000003e,000000000000000000j5,00000000000000000025,41,749,00000000000000000001,http://www.crtm.es,2,0000000000000000000c,00000000000000000001,2
000000000000000000jj,00000000000000000041,000000000000000000h3,000000000000000000gh,66,303,00000000000000000002,http://www.crtm.es,0,00000000000000000014,00000000000000000001,0
000000000000000000c9,00000000000000000043,0000000000000000000w,0000000000000000007v,716,815,00000000000000000004,http://www.crtm.es,1,0000000000000000000v,00000000000000000001,1
000000000000000000p9,00000000000000000080,000000000000000000cb,00000000000000000087,463,1,00000000000000000003,http://www.crtm.es,2,00000000000000000044,00000000000000000001,2
000000000000000000gr,0000000000000000004t,000000000000000000bn,000000000000000000gv,948,26,00000000000000000001,http://www.crtm.es,0,0000000000000000004d,00000000000000000001,0
00000000000000000021,0000000000000000000w,000000000000000000ie,000000000000000000d7,441,676,00000000000000000002,http://www.crtm.es,1,0000000000000000001a,00000000000000000001,1
00000000000000000079,0000000000000000001n,0000000000000000001n,0000000000000000006q,376,423,00000000000000000004,http://www.crtm.es,2,00000000000000000057,00000000000000000001,2
000000000000000000x4,0000000000000000002n,000000000000000000el,0000000000000000006m,704,908,00000000000000000003,http://www.crtm.es,0,0000000000000000001p,00000000000000000001,0
0000000000000000007r,0000000000000000001j,000000000000000000et,0000000000000000003q,151,401,00000000000000000001,http://www.crtm.es,1,00000000000000000040,00000000000000000001,1
000000000000000000eg,0000000000000000001m,0000000000000000002n,000000000000000000cp,908,336,00000000000000000002,http://www.crtm.es,2,0000000000000000006f,00000000000000000001,2
000000000000000000ib,0000000000000000005g,000000000000000000ck,0000000000000000004y,410,664,00000000000000000004,http://www.crtm.es,0,0000000000000000000g,00000000000000000001,0
0000000000000000002e,0000000000000000001f,000000000000000000i5,000000000000000000gg,579,111,00000000000000000003,http://www.crtm.es,1,0000000000000000006a,00000000000000000001,1
0000000000000000006n,0000000000000000004q,000000000000000000dr,00000000000000000075,937,868,00000000000000000001,http://www.crtm.es,2,0000000000000000000t,00000000000000000001,2
000000000000000000ym,0000000000000000007j,000000000000000000ht,00000000000000000054,155,370,00000000000000000002,http://www.crtm.es,0,0000000000000000004f,00000000000000000001,0
000000000000000000c5,0000000000000000006u,000000000000000000ei,0000000000000000007p,87,539,00000000000000000004,http://www.crtm.es,1,0000000000000000002q,00000000000000000001,1
0000000000000000003p,0000000000000000003n,000000000000000000cn,0000000000000000003v,253,897,00000000000000000003,http://www.crtm.es,2,0000000000000000002d,00000000000000000001,2
000000000000000000i7,0000000000000000001r,000000000000000000cr,000000000000000000gb,533,115,00000000000000000001,http://www.crtm.es,0,0000000000000000005c,00000000000000000001,0
000000000000000000y0,0000000000000000005u,000000000000000000eh,0000000000000000003j,750,47,00000000000000000002,http://www.crtm.es,1,0000000000000000003f,00000000000000000001,1
000000000000000000ir,00000000000000000012,000000000000000000bx,0000000000000000007n,338,213,00000000000000000004,http://www.crtm.es,2,0000000000000000004r,00000000000000000001,2
000000000000000000t1,0000000000000000005i,0000000000000000001j,0000000000000000002f,725,493,00000000000000000003,http://www.crtm.es,0,0000000000000000002x,00000000000000000001,0
000000000000000000pq,0000000000000000002v,000000000000000000bp,0000000000000000006s,697,710,00000000000000000001,http://www.crtm.es,1,0000000000000000000j,00000000000000000001,1
000000000000000000w0,00000000000000000007,0000000000000000001m,00000000000000000082,978,298,00000000000000000002,http://www.crtm.es,2,0000000000000000002r,00000000000000000001,2
000000000000000000ur,00000000000000000052,000000000000000000dv,000000000000000000d9,212,685,00000000000000000004,http://www.crtm.es,0,0000000000000000002j,00000000000000000001,0
000000000000000000lg,0000000000000000000m,0000000000000000008u,00000000000000000086,476,657,00000000000000000003,http://www.crtm.es,1,00000000000000000047,00000000000000000001,1
000000000000000000b0,00000000000000000069,0000000000000000005g,000000000000000000g5,277,938,00000000000000000001,http://www.crtm.es,2,0000000000000000004n,00000000000000000001,2
000000000000000000yd,0000000000000000001w,0000000000000000001f,00000000000000000073,148,172,00000000000000000002,http://www.crtm.es,0,0000000000000000000b,00000000000000000001,0
000000000000000000d6,0000000000000000005f,0000000000000000008t,000000000000000000g0,830,436,00000000000000000004,http://www.crtm.es,1,0000000000000000005w,00000000000000000001,1
0000000000000000005o,0000000000000000000p,0000000000000000004q,000000000000000000db,400,237,00000000000000000003,http://www.crtm.es,2,0000000000000000000y,00000000000000000001,2
0000000000000000009a,0000000000000000004p,000000000000000000ao,0000000000000000009m,319,108,00000000000000000001,http://www.crtm.es,0,0000000000000000004k,00000000000000000001,0
0000000000000000005c,0000000000000000006b,0000000000000000007j,0000000000000000001h,231,790,00000000000000000002,http://www.crtm.es,1,0000000000000000006c,00000000000000000001,1
000000000000000000pk,0000000000000000002c,000000000000000000fr,000000000000000000a9,970,360,00000000000000000004,http://www.crtm.es,2,0000000000000000004z,00000000000000000001,2
0000000000000000007s,0000000000000000004m,000000000000000000h4,000000000000000000e9,113,279,00000000000000000003,http://www.crtm.es,0,00000000000000000016,00000000000000000001,0
000000000000000000km,0000000000000000007s,000000000000000000jo,00000000000000000065,929,191,00000000000000000001,http://www.crtm.es,1,0000000000000000002b,00000000000000000001,1
000000000000000000ug,00000000000000000061,0000000000000000006u,0000000000000000001s,956,930,00000000000000000002,http://www.crtm.es,2,0000000000000000003w,00000000000000000001,2
000000000000000000p3,0000000000000000007t,0000000000000000009i,000000000000000000gn,649,73,00000000000000000004,http://www.crtm.es,0,0000000000000000003o,00000000000000000001,0
000000000000000000vt,0000000000000000006r,0000000000000000003n,000000000000000000c7,739,889,00000000000000000003,http://www.crtm.es,1,00000000000000000019,00000000000000000001,1
0000000000000000001u,0000000000000000007c,000000000000000000aj,0000000000000000008r,52,916,00000000000000000001,http://www.crtm.es,2,0000000000000000004h,00000000000000000001,2
000000000000000000he,00000000000000000017,0000000000000000001r,0000000000000000003a,352,609,00000000000000000002,http://www.crtm.es,0,00000000000000000046,00000000000000000001,0
000000000000000000dl,00000000000000000031,000000000000000000hh,00000000000000000015,80,699,00000000000000000004,http://www.crtm.es,1,00000000000000000013,00000000000000000001,1
000000000000000000sb,0000000000000000000r,0000000000000000005u,0000000000000000001l,71,12,00000000000000000003,http://www.crtm.es,2,00000000000000000005,00000000000000000001,2
00000000000000000027,0000000000000000002i,000000000000000000bj,000000000000000000d5,846,312,00000000000000000001,http://www.crtm.es,0,0000000000000000003m,00000000000000000001,0
0000000000000000000y,0000000000000000006d,000000000000000000jg,0000000000000000005a,816,40,00000000000000000002,http://www.crtm.es,1,0000000000000000002p,00000000000000000001,1
